110292,109136,132071
215461,222372,132080
419062,421852,132098
114970,116352,132101
181924,185070,132110
177454,180877,132128
150319,146302,132136
117575,118100,132144
73125,72375,132152
56998,55060,132187
76857,77885,132195
81800,83563,132209
73233,73128,132217
115500,113813,132225
69052,69597,132233
146510,144809,132241
83200,85646,132250
55379,54580,132276
80258,79906,132284
192817,194043,132292
58145,57044,133001
32979,32558,133035
16591,17080,133051
2549,2197,133078
6026,5209,133086
13528,12763,133604
8425,7799,133612
339,336,133621
2878,2739,133639
1886,1889,133647
2978,2775,133809
2632,2441,133817
346,334,133825
8333,7674,134007
8135,7497,134015
198,177,134023
2770,3004,134201
2770,3004,134210
8846903,8887304,140007
3605282,3623330,141003
263798,273724,141011
227197,231972,141020
90560,93710,141038
131290,130622,141046
188654,185600,141054
202820,198948,141062
160595,162038,141071
205024,198232,141089
322329,335944,141097
270897,270824,141101
219375,212502,141119
248660,244800,141127
175408,176683,141135
125285,122657,141143
123771,120769,141151
153118,151453,141160
301292,304622,141178
195209,208230,141186
1379849,1417032,141305
205410,209927,141313
149173,150283,141321
226861,241088,141330
211234,222093,141348
205895,206819,141356
214786,214476,141364
166490,172346,141372
696024,702664,141500
171846,169965,141518
258454,262503,141526
265724,270196,141534
415505,402019,142018
257408,252417,142034
172759,171683,142042
405647,415045,142051
195020,190974,142069
232961,236944,142077
57915,56964,142085
48157,45062,142107
165992,163206,142115
219060,219615,142123
219536,225742,142131
99681,99120,142140
125188,127427,142158
125974,124959,142166
43721,42928,142174
80093,81224,142182
32558,31872,143006
32558,31872,143014
46973,47221,143201
46973,47221,143219
62283,59658,143405
32916,31406,143413
29367,28252,143421
67398,65139,143600
9922,9463,143618
17901,16977,143626
11621,11121,143634
11702,10682,143642
16252,16896,143669
48473,43654,143804
13726,11551,143821
8160,7293,143839
26587,24810,143847
43446,41405,144002
40009,38204,144011
3437,3201,144029
2355361,2289345,150002
803913,804275,151009
76953,75698,151017
136739,136646,151025
177435,181598,151033
68848,68554,151041
76973,76578,151050
46777,45499,151068
159697,161676,151076
60491,58026,151084
280201,272959,152021
101596,98740,152048
90676,86086,152056
100555,98041,152064
38431,36319,152081
29634,27758,152099
58524,54600,152102
41554,40450,152111
66187,62178,152129
81380,79351,152137
47365,43883,152161
35214,33024,152170
54421,51247,152188
201749,195649,152226
45344,43237,152234
62460,57043,152242
40169,37198,152251
60975,57861,152269
31169,30108,152277
13680,13973,153001
13680,13973,153079
8565,8190,153401
8565,8190,153427
12759,12151,153605
12759,12151,153613
13261,11645,153800
13261,11645,153851
4896,4518,154008
4896,4518,154059
8341,7982,154601
8341,7982,154610
10768,9942,154806
10768,9942,154822
4793,4763,155004
4793,4763,155047
6781,6174,155802
6418,5805,155811
363,369,155861
1078898,1052353,160008
415076,413600,162019
173566,168288,162027
44648,42530,162043
51311,47604,162051
33440,32529,162060
41629,40779,162078
48857,48484,162086
31770,30121,162094
54038,50713,162108
92185,90666,162116
52045,49881,163201
2962,2975,163210
21743,20738,163228
27340,26168,163236
40333,37158,163406
26790,25018,163422
13543,12140,163431
1154833,1138322,170003
455261,459419,172014
57434,54354,172022
106224,103700,172031
29687,27052,172049
16205,14560,172057
71320,66608,172065
22958,21661,172073
34407,33973,172090
109820,108537,172103
47906,48008,172111
,53831,172120
6118,6323,173207
6118,6323,173240
50661,,173401
50661,,173444
63190,63367,173606
36751,36634,173614
26439,26733,173657
36224,33386,173801
22068,20317,173843
14156,13069,173860
18380,17445,174009
18380,17445,174076
29038,26098,174602
9683,8712,174611
19355,17386,174637
791396,774337,180009
259698,261162,182010
66843,65326,182028
30998,29380,182044
34938,32771,182052
25195,23899,182061
66677,67488,182079
29721,28455,182087
82628,78589,182095
90876,89136,182109
20355,19576,183202
20355,19576,183229
3037,2629,183806
3037,2629,183822
11472,10748,184004
11472,10748,184047
23009,21422,184209
23009,21422,184233
10522,9871,184403
10522,9871,184420
19399,18693,184802
10913,10449,184811
8486,8244,184837
16028,15192,185001
16028,15192,185019
848421,819205,190004
194088,187062,192015
50028,47946,192023
33187,31421,192040
36601,34973,192058
28006,25282,192066
31764,30018,192074
71726,69745,192082
46528,44683,192091
72303,73225,192104
69630,68660,192112
26993,24634,192121
33811,31336,192139
29447,29698,192147
16882,15508,193402
16882,15508,193461
40648,36817,193607
1245,1067,193640
14370,12566,193658
8949,8033,193666
16084,15151,193682
16863,18863,193801
16863,18863,193844
48419,48050,194204
1908,1737,194221
4528,4317,194239
8556,8777,194247
5253,5129,194255
2936,2902,194298
25238,25188,194301
1497,1284,194409
815,724,194425
682,560,194433
2119073,2067713,200000
377769,373035,202011
238680,239056,202029
156045,153889,202037
52159,49512,202045
103279,99821,202053
50015,49122,202061
51785,50242,202070
43345,41872,202088
69270,66837,202096
32922,32300,202100
45115,43477,202118
29372,27654,202126
23366,21239,202134
55317,55195,202142
66290,66030,202151
99538,98205,202177
61309,59679,202185
30225,29718,202193
95073,94153,202207
26315,24300,203009
5095,4609,203033
4189,3881,203041
3126,2980,203050
1099,983,203068
826,749,203076
11980,11098,203092
40764,40582,203203
18794,18638,203211
14329,14760,203238
7641,7184,203246
11306,10445,203408
4578,4321,203491
6728,6124,203505
43867,41868,203602
21287,20022,203611
15090,14327,203629
7490,7519,203637
83716,81325,203807
20592,19457,203823
25401,24274,203831
9697,9351,203840
14200,14785,203858
5039,4807,203866
8787,8651,203882
63461,60007,204005
13557,13072,204021
13107,12985,204030
5402,4912,204048
6901,6426,204072
561,482,204099
1118,960,204102
4165,3813,204111
647,571,204129
1637,1351,204137
1878,1671,204145
6612,6242,204153
6726,6504,204161
1150,1018,204170
30731,28095,204200
5182,4613,204226
4779,4286,204234
3102,2899,204251
952,827,204293
4109,3781,204307
12607,11689,204323
23045,22047,204404
2947,2772,204463
1941,1830,204480
8340,8321,204501
4709,4434,204510
5108,4690,204528
32522,31330,204803
10256,9859,204811
9963,9833,204820
9111,8786,204854
3192,2852,204862
15466,14594,205206
15466,14594,205214
18516,17640,205401
10982,10654,205419
7534,6986,205435
22298,20425,205605
13555,12327,205613
4904,4632,205621
3839,3466,205630
23994,22079,205800
9174,8408,205834
3024,2653,205885
11796,11018,205907
2198,1940,206008
2198,1940,206024
2037175,1989980,210005
403786,396875,212016
156572,156048,212024
92164,88724,212032
110850,109041,212041
89855,87788,212059
80113,78005,212067
22219,20367,212075
39658,37943,212083
65923,66378,212091
53194,50592,212105
50225,51477,212113
59257,56423,212121
142618,142257,212130
93194,93522,212148
29111,26669,212156
50216,52573,212164
26603,24590,212172
34686,33681,212181
44206,41730,212199
35952,33241,212202
37468,34759,212211
45790,46609,213004
23281,24092,213021
22509,22517,213039
31026,28732,213403
31026,28732,213411
35641,34260,213608
27640,26940,213616
8001,7320,213624
44610,43271,213802
19752,18993,213811
9754,9659,213829
15104,14619,213837
71913,68713,214001
23591,21407,214019
23658,23241,214035
24664,24065,214043
18084,17731,214205
18084,17731,214213
52060,48644,215007
7818,7699,215015
5412,5458,215023
10416,10078,215031
4462,3856,215040
11990,10978,215058
9465,8329,215066
2497,2246,215074
18466,17750,215201
18466,17750,215210
1715,1587,216003
1715,1587,216046
3688016,3626991,220001
707621,696609,221007
252677,251124,221015
209870,208902,221023
245074,236583,221031
774750,775380,221309
227196,227427,221317
122030,125071,221325
111237,109292,221333
98462,96996,221341
92896,92446,221350
89338,94121,221368
33591,30027,221376
199353,192234,222038
39348,37270,222054
110724,108694,222062
130201,128784,222071
70404,67162,222089
99373,97106,222097
249407,244284,222101
162765,161491,222119
140742,136499,222127
113297,111526,222135
140486,142237,222143
87384,86542,222151
81921,82615,222160
24792,22738,222194
53549,51984,222208
57461,57319,222216
34043,31102,222224
33770,31872,222232
44604,44497,222241
48721,47739,222259
47938,44475,222267
48431,43325,223000
13983,12572,223018
7974,7274,223026
9475,8494,223042
7624,6817,223051
9375,8168,223069
38351,37397,223204
38351,37397,223255
92344,92459,223409
31432,31150,223417
40447,41927,223425
20465,19382,223441
36980,35324,224201
28974,28225,224243
8006,7099,224294
19256,18327,224600
19256,18327,224618
7174451,7260847,230006
2156092,2213811,231002
150644,156040,231011
66217,74158,231029
159852,158670,231037
139359,144376,231045
127363,129186,231053
60004,75018,231061
98562,102077,231070
101631,103022,231088
62126,62882,231096
213906,213743,231100
143565,139829,231118
135485,132312,231126
163450,168449,231134
224664,237041,231142
156788,159264,231151
152476,157744,231169
361687,361263,232017
362760,371753,232025
374977,374461,232033
128049,125225,232041
116211,114067,232050
299165,298864,232068
176731,177673,232076
64447,62380,232084
69598,68237,232092
141371,145751,232106
406666,408242,232114
172726,178312,232122
103446,162427,232131
80366,78656,232149
73557,72588,232157
54098,55093,232165
98265,96311,232173
141418,143242,232190
134412,134415,232203
49195,46462,232211
106185,109638,232220
83421,86253,232238
83349,82786,232246
64420,65879,232254
79642,79006,232262
42196,43881,232271
45465,45370,232289
66937,66947,232297
82675,86643,232301
63028,61173,232319
64468,62508,232327
64482,65793,232335
80125,82519,232343
42151,42127,232351
58445,60059,232360
85109,85179,232378
,55691,232386
91835,41869,233005
40969,41869,233021
50866,,233048
13922,14740,233404
13922,14740,233421
55272,56384,233609
22122,22893,233617
33150,33491,233625
69644,70251,234206
29398,30048,234249
35809,35880,234257
4437,4323,234273
160582,158459,234401
25269,27471,234419
48428,47753,234427
20187,18291,234451
24919,23274,234460
41779,41670,234478
57890,,234800
23516,,234818
22102,,234826
12272,,234834
37201,38873,235008
37201,38873,235016
10770,9586,235601
5707,5041,235610
3731,3419,235628
1332,1126,235636
1812500,1776805,240001
277412,273562,242012
300757,303457,242021
128908,126923,242039
164983,160624,242047
137494,137174,242055
190657,189087,242071
79713,78217,242080
19912,17879,242098
49128,48396,242101
21314,19278,242110
19582,17247,242128
44660,44505,242144
54418,49935,242152
93199,87286,242161
6649,6165,243001
6649,6165,243035
25247,24859,243205
25247,24859,243248
62361,64368,243400
39233,39640,243418
9521,10345,243434
13607,14383,243442
48303,46745,244406
15317,14807,244414
22658,22439,244422
10328,9499,244431
48297,45142,244601
15162,15270,244619
8659,8265,244708
9756,8862,244716
14720,12745,244724
18332,16121,245402
18332,16121,245437
21174,19835,245607
9354,8703,245615
11820,11132,245623
1376541,1386795,250007
331015,336584,252018
108552,111315,252026
119694,113949,252034
80230,80179,252042
126870,134938,252069
75114,79037,252077
62642,65815,252085
89832,88463,252093
49075,49098,252107
52342,52206,252115
51964,49607,252123
112309,111678,252131
39539,38324,252140
35306,33794,253804
22471,21494,253839
12835,12300,253847
19426,20186,254207
